Customer_ID,Customer_Acc,Age,Stated_Occupation,Location_State,Account_Tenure_Months,Account_Type,Avg_Balance
CUST_9lqax,CACC_ktlLYtH,89,TRANSPORT VIA RAILWAYS (MRS),Perak,238,SA,588.43
CUST_drxh4,CACC_GnpMxpx,38,SYSTEM ANALYSTS,Melaka,140,SA,458.92
CUST_xrS4Z,CACC_rbgknE8,36,BANKER,WP Putrajaya,111,SA,1002.45
CUST_mLtT2,CACC_GMhHpdm,77,PHARMACISTS,Kelantan,188,SA,8474.62
CUST_Y7t9y,CACC_nstAWW4,17,SERVICE AND SALES WORKERS,Perlis,84,CA,2728.71
CUST_6Kg1s,CACC_jgsA0Px,29,EDITOR/WRITER,Melaka,144,CA,1376.64
CUST_9vEdJ,CACC_zqRwVrz,30,CONSULTANT,Kedah,13,CA,4523.76
CUST_eTDqw,CACC_0d8nqY6,12,RENTING OF MACHINERY&EQUIPMENT W/O,Melaka,57,CA,1927.69
CUST_9CPTK,CACC_ShwlRu2,22,OTHERS,Melaka,96,CA,970.38
CUST_MarwN,CACC_oTJvSj9,47,LANDSCAPE ARCHITECTS,WP Putrajaya,127,CA,2200.65
CUST_1pptP,CACC_48WxUoE,69,MANAGING DIRECTORS AND CHIEF EXECUTIVES,Pulau Pinang,82,SA,804.14
CUST_TCDkG,CACC_KRFSxBl,63,HOTELS AND RESTAURANTS,Negeri Sembilan,155,CA,433.81
CUST_0tqOK,CACC_qbzd8Mi,81,NURSE,Kedah,87,SA,1915.43
CUST_W4Rlh,CACC_DNgLyE5,74,NON-EXECUTIVE,Selangor,160,SA,2207.86
CUST_7z3t6,CACC_cLMDD2g,15,MANAGING DIRECTORS AND CHIEF EXECUTIVES,Kedah,151,CA,6522.4
CUST_ZXOym,CACC_kr0YYWx,39,CARTOGRAPHERS AND SURVEYORS,Kelantan,211,SA,479.0
CUST_FMIOZ,CACC_KywFcIA,11,PHYSICAL & ENGINEERING SCIEN TECHNICIANS,Melaka,67,SA,773.74
CUST_KjZL2,CACC_iANJXUv,49,"LIBRARIANS, ARCHIVISTS AND CURATORS",Melaka,27,CA,805.04
CUST_5XU56,CACC_BC4isPJ,42,LAWYER/SOLICITOR,Selangor,215,CA,1680.98
CUST_OQgc1,CACC_7GbnyL0,14,OTHER SERVICE ACTIVITIES,Sarawak,196,SA,554.08
CUST_Q1Q8g,CACC_KfPNBck,36,(BLANK),Pahang,33,SA,1377.74
CUST_Pam7R,CACC_MXhDSMc,53,"PLANT AND MACHINE OPERATORS, AND ASSEMBLERS",Perlis,115,CA,13921.48
CUST_W0j7G,CACC_vNAsceK,90,LANDSCAPE ARCHITECTS,Selangor,26,CA,2079.75
CUST_IlEgg,CACC_3H9qjGB,44,STEWARD/STEWARDESS,WP Labuan,140,CA,2646.53
CUST_3hLiu,CACC_k1RjKA0,97,SCHEDULED AIR TRANSPORT,Sarawak,221,CA,2801.04
CUST_DPNdp,CACC_SKj060q,26,CLERICAL SUPPORT WORKERS,Sarawak,68,CA,1970.24
CUST_gt4mf,CACC_MprhV7e,84,PERSONAL SERVICES WORKERS NOT ELWHE,Perlis,9,SA,243.01
CUST_ZwBnM,CACC_O4j2NfC,59,VOCATIONAL EDUCATION TEACHERS,Selangor,215,SA,3392.31
CUST_SiCjv,CACC_i4e3id5,13,CRAFT AND RELATED TRADES WORKERS,Kedah,226,SA,187.66
CUST_i3WiH,CACC_V8qb4w1,67,COMPUTER PROGRAMMER,Kelantan,80,CA,7743.9
CUST_Jt3hf,CACC_TMN44uL,11,RECEPTIONIST,WP KL,169,SA,6922.08
CUST_STkYq,CACC_UVFpecW,29,MOTOR VEHICLE MECHANICS AND REPAIRE,WP Labuan,171,CA,3786.72
CUST_OuZaI,CACC_VDGUl0l,15,SHIP ENGINEER,Terengganu,236,SA,8224.88
CUST_AQnjL,CACC_vuurJDW,13,TECHNICIAN,WP Putrajaya,237,CA,5507.08
CUST_rRuwK,CACC_gxOO9Lq,15,RENTAL OF PERSONAL AND HOUSEHOLD GOODS,Pahang,210,SA,1658.88
CUST_z1eVt,CACC_cQoHhOW,85,SERVICE MANAGER,Negeri Sembilan,57,CA,718.56
CUST_0hdMA,CACC_aD6wudH,61,EDITOR/WRITER,Kelantan,11,CA,4334.69
CUST_WOjNo,CACC_t5va4aA,68,EDITOR/WRITER,Kedah,188,SA,4256.2
CUST_LXKMM,CACC_O9GTVPo,35,SHIP ENGINEER,Negeri Sembilan,72,SA,1494.26
CUST_ePkef,CACC_B4Ymi55,77,ACTORS,Melaka,105,CA,23823.39
CUST_8xl2A,CACC_ubPxdoP,10,OTHERS,Melaka,205,CA,2369.91
CUST_7dUCK,CACC_iGGS1nv,41,ARCHITECT,WP Putrajaya,71,CA,953.18
CUST_Eb6pG,CACC_YssOchv,59,HOUSEHOLD,Sabah,210,CA,3937.17
CUST_KqOnP,CACC_6E8WDxs,72,EDUCATION,WP Putrajaya,230,CA,4225.11
CUST_sfMJ1,CACC_OH469Lq,96,"SALES, MARKETING & PUBLIC RELATIONS",Perlis,209,SA,398.54
CUST_ptPad,CACC_8ef74AA,13,DOCTOR,Kelantan,154,SA,3768.46
CUST_qJyNe,CACC_TnPs4N8,54,"SKILLED AGRICULTURAL, FORESTRY, LIVESTOCK AND FISHERY WORKERS",Pulau Pinang,139,SA,10971.32
CUST_Sl7qV,CACC_E6IJjTI,13,EDUCATION,Perlis,115,CA,9662.57
CUST_7JOXU,CACC_5MNgEmu,14,OTHER AGRICULTURE,Terengganu,223,CA,6742.42
CUST_0I5gu,CACC_z23tlil,16,AIRCRAFT PILOTS & RELATED PROFESSIONALS,Perlis,119,SA,2596.84
CUST_1cR4E,CACC_5eXmjeR,18,COMPANY DIRECTOR,Kedah,40,SA,500.34
CUST_qZ9QT,CACC_AFQAzln,81,"RETAIL TRADE,EXCEPT OF MOTOR",Kelantan,142,SA,2442.07
CUST_XlfuX,CACC_qP1G2qQ,65,CRAFT AND RELATED TRADES WORKERS,Pahang,20,CA,368.1
CUST_81qA7,CACC_lBAZh9q,61,"FORESTRY, LOGGING AND RELATED SERVI",Sabah,142,SA,247.53
CUST_5UuUO,CACC_3opsYsE,70,"LIBRARIANS, ARCHIVISTS AND CURATORS",Selangor,186,SA,234.24
CUST_EibkR,CACC_CsM7LN1,27,"SALES, MARKETING & PUBLIC RELATIONS",Kelantan,152,SA,384.02
CUST_WmbgR,CACC_htdg5bs,93,PROFESSIONAL GOV SOCIAL BENEFIT OFF,Sarawak,23,SA,730.24
CUST_9KeLB,CACC_pxnsEqQ,45,CHILDREN BELOW AGE,Perlis,42,SA,3064.09
CUST_lAwSZ,CACC_12KQVNF,52,PERSONAL SERVICES WORKERS NOT ELWHE,Perlis,112,CA,1586.21
CUST_2JqWj,CACC_hu7kAFZ,62,"LIBRARIANS, ARCHIVISTS AND CURATORS",Sarawak,173,SA,1088.69
CUST_vLUnI,CACC_LEFGEhg,64,CLERK,WP KL,7,CA,1189.22
CUST_eg220,CACC_wcAGlg5,23,LANDSCAPE ARCHITECTS,Kelantan,6,CA,2570.31
CUST_RipNz,CACC_ayfn8hF,21,HEALTH AND SOCIAL WORK,Negeri Sembilan,219,SA,520.34
CUST_YkjGy,CACC_ftqq6MM,69,PHYSICAL & ENGINEERING SCIEN TECHNICIANS,Sarawak,221,CA,15849.62
CUST_f38jm,CACC_wrGmL91,56,GOVERNMENT SERVANT,Kelantan,19,CA,5023.86
CUST_6LCfk,CACC_yhTiknM,17,TEACHER/LECTURER,WP KL,205,SA,2401.21
CUST_Iroqh,CACC_dAEycEo,38,CHILDREN BELOW AGE,Negeri Sembilan,6,CA,889.47
CUST_6XAbM,CACC_b3DFaqn,61,TEACHER/LECTURER,Kedah,100,SA,100.0
CUST_VeiyR,CACC_D9VWvUt,24,"MINING,MANUFACTURING & CONSTRUCTION PROF",Perlis,218,SA,8064.4
CUST_9gRON,CACC_uUU9CF1,59,DENTIST,Kedah,75,CA,6448.91
CUST_qjKrK,CACC_3aeamy1,73,GENERAL OFFICE CLERKS,WP KL,190,SA,334.9
CUST_CzH8H,CACC_Ihs3LGZ,69,ELEMENTARY OCCUPATIONS,WP KL,238,CA,686.0
CUST_IFacr,CACC_HydRy53,84,LANGUAGE TEACHERS,Pulau Pinang,93,CA,1574.39
CUST_cjRVB,CACC_5vrSLV7,64,COMPUTER PROGRAMMER,Terengganu,214,CA,409.2
CUST_nMZGr,CACC_3JBc7sQ,38,FINANCIAL AND INVESTMENT ADVISERS,Kelantan,121,SA,2539.41
CUST_q0F8y,CACC_otCgRhN,11,"PUBLIC ADMINISTRATION & DEFENSE,",Perak,153,CA,16661.6
CUST_5Yz7Z,CACC_1UijQiR,82,"RECREATIONAL, CULTURAL AND SPORTING",Sarawak,221,CA,919.68
CUST_Fq4lg,CACC_OB3DzvF,62,LAWYER/SOLICITOR,Pahang,231,SA,5596.91
CUST_jru8D,CACC_VKrNjhv,75,SCHEDULED AIR TRANSPORT,Terengganu,12,SA,652.78
CUST_a4MPl,CACC_txC3dxL,71,SERVICE AND SALES WORKERS,Negeri Sembilan,135,SA,220.69
CUST_QWicz,CACC_0njNpV3,88,FINANCIAL AND INVESTMENT ADVISERS,Kelantan,53,CA,457.74
CUST_tqi7o,CACC_o8C6sPe,52,"OTHER COMMUNITY, SOCIAL & PERSONAL",Perak,49,SA,14984.26
CUST_TOAEQ,CACC_v263GlA,25,COMPUTER PROGRAMMER,Perlis,213,SA,3459.25
CUST_c1ilf,CACC_aryqQDS,52,MFR OF WOOD&PRODS OF WOOD&CORK EXCE,Negeri Sembilan,46,CA,1122.63
CUST_zdSUO,CACC_JtULwNm,42,PERSONAL SERVICES WORKERS NOT ELWHE,Kedah,203,CA,2431.71
CUST_5UQkv,CACC_mC77PEQ,89,STEWARD/STEWARDESS,Selangor,215,CA,1867.4
CUST_G8Wvh,CACC_tzqVokn,18,DENTIST,Terengganu,56,SA,4057.18
CUST_H1hZ3,CACC_IlalCws,71,COMPUTER PROGRAMMER,Melaka,75,CA,1142.8
CUST_uVU0i,CACC_qdruQXp,42,MANUFACTURE OF TEXTILES,Perak,188,CA,2631.74
CUST_7X2io,CACC_ojQ6fX3,50,MANUFACTURE OF OTHER NON-METALLIC,Negeri Sembilan,46,SA,1042.21
CUST_yhjaQ,CACC_O0cumhr,75,ECONOMISTS,Pulau Pinang,100,SA,759.13
CUST_TCuUZ,CACC_Fm7oHCa,77,PENSIONER,WP Labuan,185,CA,331.55
CUST_FpnkI,CACC_PPJWIeA,64,MANUFACTURE OF TOBACCO PRODUCTS,Selangor,108,CA,1139.15
CUST_g29VJ,CACC_7uo6PyY,40,RELIGIOUS PROFESSIONALS,Perak,201,SA,1445.7
CUST_Zx5Lk,CACC_XLbklGr,44,"FINANCE, INSURANCE, REAL ESTATE AND",Negeri Sembilan,170,SA,1236.56
CUST_D1f5s,CACC_9GCrSsW,72,"MANUFACTURE OF WEARING APPAREL, DRE",WP Putrajaya,72,SA,1083.58
CUST_n1uE2,CACC_772Fjww,23,SECRETARY,Melaka,194,SA,2492.68
CUST_qYmQi,CACC_HuVzLf9,52,"FINANCE, INSURANCE, REAL ESTATE AND",WP Labuan,6,CA,2750.16
CUST_2BZGw,CACC_ctGH92w,46,SECTOR N.E.C,Negeri Sembilan,83,CA,5590.98
CUST_ZuEyO,CACC_oAFrBDy,28,MANAGING DIRECTORS AND CHIEF EXECUTIVES,Sarawak,86,CA,1168.24
CUST_OjRr0,CACC_9JP9asm,22,IT SPECIALIST,Kedah,7,SA,1690.53
CUST_A5pFG,CACC_cnypg2B,52,"MINING,MANUFACTURING & CONSTRUCTION PROF",WP KL,222,CA,1969.19
CUST_15CFO,CACC_gu33fqy,54,"FINANCE, INSURANCE, REAL ESTATE AND",WP KL,100,CA,1948.27
CUST_l64u3,CACC_SsPhYeJ,47,FINANCIAL INTERMEDIATION,WP Putrajaya,100,SA,882.01
CUST_5QD4t,CACC_EiHJo1e,24,VOCATIONAL EDUCATION TEACHERS,WP Putrajaya,115,SA,2631.21
CUST_dbqPM,CACC_NsjluAp,55,EXECUTIVE,Kelantan,223,CA,2909.5
CUST_JSOgo,CACC_Y5ZlXQw,51,MANUFACTURE OF TOBACCO PRODUCTS,Perlis,111,SA,392.97
CUST_vMo9L,CACC_vxvomfx,61,COMPUTER PROGRAMMER,Selangor,203,CA,597.86
CUST_JKma5,CACC_KQ2I9oy,29,DENTIST,Kedah,45,CA,914.78
CUST_RdWog,CACC_an3PViy,75,SHIPS DECK OFFICERS AND PILOTS,Negeri Sembilan,49,SA,278.49
CUST_adOym,CACC_ZDcnzfR,71,"FORESTRY, LOGGING AND RELATED SERVI",Perlis,228,CA,1659.91
CUST_i0UGf,CACC_uhhtF1s,38,ENGINEERING PROF(INCL ELECTROTECHNO,Perlis,196,CA,2123.68
CUST_Gx3XI,CACC_QSrhpfA,21,SHIP ENGINEER,Sabah,76,CA,658.0
CUST_vzcxP,CACC_L5TWm6B,86,"RETAIL TRADE,EXCEPT OF MOTOR",Perak,219,SA,2022.61
CUST_arzJR,CACC_fsfzMGz,82,"SALES, MARKETING & PUBLIC RELATIONS",Pulau Pinang,234,SA,1113.61
CUST_YDDDk,CACC_9wHmLDb,81,COMPANY DIRECTOR,Sarawak,70,CA,664.19
CUST_bueDi,CACC_tOWyhMU,66,CHILDREN BELOW AGE,Perlis,178,SA,937.72
CUST_BN3sc,CACC_PbTZS8S,77,MANUFACTURE OF OTHER NON-METALLIC,WP KL,222,CA,1301.33
CUST_I5ogg,CACC_6yLh5pF,89,"FINANCE, INSURANCE, REAL ESTATE AND",Sarawak,36,CA,5915.32
CUST_wKOmX,CACC_EP83Iym,60,TRANSPORT VIA RAILWAYS (MRS),Sarawak,57,CA,2278.55
CUST_tkYbT,CACC_Y4ehKDI,90,SYSTEM ANALYSTS,Melaka,83,SA,486.98
CUST_CakFX,CACC_9MR3oqA,96,MFR OF WOOD&PRODS OF WOOD&CORK EXCE,WP Putrajaya,188,CA,5140.27
CUST_73EiE,CACC_Uq8z91h,79,FINANCIAL AND INVESTMENT ADVISERS,WP Putrajaya,78,CA,2247.94
CUST_hzjrb,CACC_4hXVD0t,60,FINANCIAL AND INVESTMENT ADVISERS,Pulau Pinang,52,SA,9458.7
CUST_kuAtA,CACC_ExRtblG,76,STUDENT,WP KL,66,CA,1743.65
CUST_cYWn1,CACC_9w6xZJw,87,CARTOGRAPHERS AND SURVEYORS,WP Putrajaya,129,CA,2541.71
CUST_OgaaY,CACC_NMMvUzW,26,GENERAL WORKER,Perak,30,SA,1570.0
CUST_mcmBK,CACC_gP1gxpl,95,DOCTOR,WP Labuan,14,CA,3414.7
CUST_JSXXx,CACC_2jMSvBS,95,ELEMENTARY OCCUPATIONS,Selangor,113,SA,2068.05
CUST_tWppg,CACC_GkWmwz5,36,ACCOUNTANT,Perak,58,SA,729.4
CUST_y8CvP,CACC_wOJhrLG,65,GOVERNMENT SERVANT,Perak,109,CA,1079.79
CUST_wBv7M,CACC_zOl0ssn,73,"RETAIL TRADE,EXCEPT OF MOTOR",Melaka,55,SA,1335.49
CUST_L3KVB,CACC_qp2wvdg,71,ENGINEERING PROF(INCL ELECTROTECHNO,Melaka,54,SA,6455.02
CUST_QXKfr,CACC_1MNLUXR,15,AIRCRAFT PILOTS & RELATED PROFESSIONALS,Sarawak,40,SA,639.79
CUST_QpwAX,CACC_Kn7HlZY,99,MANUFACTURE OF TEXTILES,Selangor,20,SA,901.88
CUST_oh9lK,CACC_DZ3UjNq,56,TEACHER/LECTURER,WP Putrajaya,151,SA,758.01
CUST_CBHwp,CACC_tGua8o2,37,PRODUCTION AND MANUFACTURING MANAGERS,Kelantan,118,CA,1868.28
CUST_DQnuW,CACC_0t3kybQ,61,TEACHER/LECTURER,Pahang,186,CA,21193.83
CUST_0TTz5,CACC_HNpHHLb,44,HOUSEHOLD,Kedah,222,CA,811.54
CUST_kxj0r,CACC_imPFPkX,82,SCHEDULED AIR TRANSPORT,WP Putrajaya,51,CA,2087.98
CUST_gGt0w,CACC_KHDUmDU,86,RECEPTIONIST,Sabah,9,CA,4895.13
CUST_dlGfu,CACC_X9TuQPc,14,OTHER AGRICULTURE,Kedah,138,SA,134.57
CUST_mojpr,CACC_40HbyCp,31,COOKS,Kedah,20,SA,2843.71
CUST_aJOUy,CACC_jqHb0uT,43,"FORESTRY, LOGGING AND RELATED SERVI",Perlis,95,CA,13330.81
CUST_ChA7j,CACC_4ScXdnP,88,TANNING&DRESSING OF LEATHER;MFR OF,Pulau Pinang,26,SA,1987.69
CUST_9dpZV,CACC_Xox2bvK,24,MANUFACTURE OF OTHER NON-METALLIC,Perlis,139,SA,1139.42
CUST_cfOEJ,CACC_Eo1FKAN,36,DOCTOR VETERINAR,Terengganu,198,CA,4626.23
CUST_UmOH9,CACC_i23AcgY,58,MANUFACTURE OF TOBACCO PRODUCTS,Perlis,224,CA,236.68
CUST_UscXU,CACC_vGCWQwU,92,PRIMARY SCHOOL & EARLY CHILDHOOD TEACHERS,Pulau Pinang,60,CA,4829.33
CUST_qRK8u,CACC_x84fmL4,63,CARTOGRAPHERS AND SURVEYORS,Pulau Pinang,118,CA,10196.18
CUST_hfxm8,CACC_FDYAjDU,72,AIRCRAFT PILOTS & RELATED PROFESSIONALS,Perlis,9,SA,284.74
CUST_dZ6Tz,CACC_6zzHKI8,74,MANUFACTURE OF OTHER NON-METALLIC,Sarawak,37,CA,1065.96
CUST_IR8vE,CACC_XhrOcf5,56,MANUFACTURE OF OTHER NON-METALLIC,Selangor,156,CA,328.45
CUST_Bc5nj,CACC_FJdlVtA,95,CLERICAL,Pahang,70,CA,2224.64
CUST_yuP6N,CACC_8ShpRZL,74,PENSIONER,Sarawak,209,CA,339.78
CUST_7Hvgw,CACC_4mR2sV1,56,"SALES, MARKETING & PUBLIC RELATIONS",Kelantan,219,SA,3661.59
CUST_q3aEo,CACC_PdtRJEU,73,PROFESSIONALS,WP Putrajaya,94,CA,932.8
CUST_7Ma8Z,CACC_h8CmjFD,95,ACADEMICIANS,Sabah,11,SA,562.66
CUST_psXS3,CACC_8IwfJ8f,27,SELF-EMPLOYED,Kedah,6,CA,645.03
CUST_pgTOW,CACC_MvUZxsD,74,SHIPS DECK OFFICERS AND PILOTS,Sabah,189,CA,1147.23
CUST_vd8Z1,CACC_S7AAF6D,86,MANAGERS,Pulau Pinang,132,SA,9513.87
CUST_nAOwT,CACC_k6ZcHbX,71,CRAFT AND RELATED TRADES WORKERS,Sarawak,206,CA,1117.76
CUST_IaHR3,CACC_nk7qM48,78,"RECREATIONAL, CULTURAL AND SPORTING",Kelantan,221,CA,2531.12
CUST_jLnjv,CACC_GcDxXpS,73,SEAMSTRESS,Selangor,87,CA,497.46
CUST_G4w7q,CACC_FfSwF5N,13,STUDENT,Pulau Pinang,67,CA,882.63
CUST_vFEDz,CACC_2hjigBm,47,STEWARD/STEWARDESS,Sarawak,213,CA,6026.47
CUST_VlFRj,CACC_RYMEC6Y,31,TANNING&DRESSING OF LEATHER;MFR OF,Perak,217,SA,1667.46
CUST_gxiIM,CACC_kkcf9iE,66,TECHNICIAN,WP Putrajaya,143,CA,1823.55
CUST_fgveI,CACC_eP0NN66,87,NON-EXECUTIVE,Sabah,220,SA,3031.83
CUST_YLDZq,CACC_w3KrHHc,41,OTHERS,Kelantan,196,SA,1160.98
CUST_tLd1J,CACC_FoCqzlb,87,RELIGIOUS PROFESSIONALS,Perak,160,CA,685.77
CUST_KXakI,CACC_DPztCkC,22,RECEPTIONIST,Perak,112,CA,1031.15
CUST_dfpZG,CACC_DcjkEDJ,66,PRODUCTION AND MANUFACTURING MANAGERS,Negeri Sembilan,5,CA,7502.1
CUST_5BQaM,CACC_C5kKTIH,84,COMPANY DIRECTOR,Kedah,188,CA,630.2
CUST_LtO1N,CACC_SplV25f,90,PILOT,Kedah,21,CA,688.39
CUST_OBlEF,CACC_oBgAp1J,54,COMPUTER PROGRAMMER,WP Putrajaya,6,CA,23840.78
CUST_xb3An,CACC_UnxcsLx,82,WAITER/WAITRESS,Melaka,144,SA,100.0
CUST_4ZPQh,CACC_ynBeRnt,55,SCHEDULED AIR TRANSPORT,WP Putrajaya,10,SA,1873.89
CUST_QlCWK,CACC_OHhkXD6,43,LAWYER/SOLICITOR,Terengganu,192,SA,265.89
CUST_aJczA,CACC_29eQkfB,97,MANUFACTURE OF TEXTILES,Pahang,36,CA,4729.78
CUST_dIoqN,CACC_jHZj8x8,85,ADMINISTRATIVE ASSOCIATE PROFESSION,Terengganu,139,SA,100.0
CUST_ogFcR,CACC_rKYistR,75,PENSIONER,Kelantan,105,CA,22572.13
CUST_hr4OS,CACC_0xiQERa,69,SHIP ENGINEER,Perlis,180,CA,3446.43
CUST_lDQc4,CACC_DD9Shig,41,"EDUCATION, HEALTH AND OTHERS",WP KL,193,SA,801.52
CUST_KRtdv,CACC_NcVuvUY,33,IT SPECIALIST,Melaka,144,CA,1468.03
CUST_ygT3L,CACC_g7datCG,83,STUDENT,Kedah,31,SA,1055.12
CUST_SYNyV,CACC_6HFJLNr,45,CARTOGRAPHERS AND SURVEYORS,Sabah,14,SA,1662.64
CUST_TdYJM,CACC_ukvXwIZ,91,OTHER SERVICE ACTIVITIES,Pahang,31,CA,844.14
CUST_UyUz8,CACC_9HJT0lb,74,ACCOUNTANTS,Selangor,70,SA,246.98
CUST_DJPPn,CACC_EBlRNCz,52,FINANCIAL AND INVESTMENT ADVISERS,WP Labuan,168,SA,277.24
CUST_PH5va,CACC_jbeP6nC,10,CLERK,Terengganu,185,CA,187.02
CUST_0XlcS,CACC_ia1rQzC,95,"MUSIC, ARTS AND PERFORMING ARTS TEACHERS",WP Labuan,215,SA,2798.31
CUST_azHj0,CACC_9VHQTFv,53,PERSONAL SERVICES WORKERS NOT ELWHE,Pahang,31,CA,7187.9
CUST_qRFAf,CACC_BIVm6CJ,21,DENTIST,Sarawak,177,CA,2068.19
CUST_Nkvgo,CACC_edf4FCp,33,PERSONAL SERVICES WORKERS NOT ELWHE,Kedah,191,CA,3712.67
CUST_bYhh2,CACC_PPrCL6j,33,"MANUFACTURE OF WEARING APPAREL, DRE",Terengganu,63,SA,2350.27
CUST_G82VB,CACC_xhivmrf,37,PILOT,Melaka,228,CA,4418.34
CUST_rAmfC,CACC_hHBakAS,21,NURSE,Negeri Sembilan,234,CA,1313.85
CUST_JZlIh,CACC_vD0d3yR,80,PROFESSIONALS,WP Labuan,72,CA,1678.33
CUST_grzM2,CACC_A10GHP9,80,PERSONAL SERVICES WORKERS NOT ELWHE,Terengganu,218,CA,444.14
CUST_B9dVB,CACC_zMhdc0J,11,SCHEDULED AIR TRANSPORT,Sarawak,134,SA,421.02
CUST_lYw6R,CACC_SFiHwoL,72,PROFESSIONAL POLICE INSPECTOR & DET,Pahang,88,CA,1580.24
CUST_vKR7o,CACC_2WecI0y,46,BUILDING ARCHITECTS,Pulau Pinang,109,CA,3902.4
CUST_mupWQ,CACC_fl1J59c,57,"SKILLED AGRICULTURAL, FORESTRY, LIVESTOCK AND FISHERY WORKERS",Selangor,239,SA,1305.15
CUST_Yh6gY,CACC_pdkVjmA,51,"LIBRARIANS, ARCHIVISTS AND CURATORS",Melaka,118,CA,20070.93
CUST_EKKfD,CACC_4TyPl7L,81,"FORESTRY, LOGGING AND RELATED SERVI",Pahang,184,SA,2368.46
CUST_XqWbz,CACC_3NCpj5q,42,SHIP ENGINEER,WP Labuan,149,SA,5557.03
CUST_gge6a,CACC_llDNZjO,48,BUILDING ARCHITECTS,Sabah,204,SA,2471.14
CUST_Z2hPl,CACC_TJnrJmp,24,ELEMENTARY OCCUPATIONS,Terengganu,25,SA,912.33
CUST_n7fWQ,CACC_hXhZS6b,92,SERVICE MANAGER,Kelantan,15,CA,368.79
CUST_kNJQ8,CACC_llB60cg,22,SECRETARY,Selangor,41,SA,126.42
CUST_ss8fi,CACC_HwHuqi1,76,DENTISTS,Perlis,181,SA,2951.37
CUST_hGNhQ,CACC_jvc0H8a,27,ACADEMICIANS,Negeri Sembilan,79,CA,6368.33
CUST_9LvQU,CACC_hnEMWGC,81,SYSTEM ANALYSTS,Sarawak,91,CA,3118.25
CUST_2rNd8,CACC_nLFEls7,97,SELF-EMPLOYED,Kelantan,215,SA,904.65
CUST_WMVcr,CACC_O33JLaC,20,OTHER NON-SCHEDULED PASSENGER LAND,Negeri Sembilan,234,SA,294.04
CUST_L88Vs,CACC_BgudAcR,48,HOSPITALITY & REL SERVICES PROFESSI,Pahang,15,CA,1110.36
CUST_q7USL,CACC_wEbxVJd,92,ECONOMISTS,Kelantan,222,CA,2326.78
CUST_85Rco,CACC_AtGuZp6,46,PROFESSIONALS,Perak,218,CA,1866.95
CUST_a2itZ,CACC_hbNn2kj,70,PRODUCTION AND MANUFACTURING MANAGERS,Negeri Sembilan,154,SA,1303.03
CUST_LxxED,CACC_X9RJHyq,77,REAL ESTATE ACTIVITIES,WP KL,32,SA,9326.4
CUST_LzhU1,CACC_h4LbQQY,52,HEALTH AND SOCIAL WORK,Sarawak,78,CA,1443.98
CUST_ZxBCO,CACC_aY802BH,69,ARCHITECT,Kelantan,16,CA,601.52
CUST_4YZB2,CACC_rK7vQEM,69,LAWYER/SOLICITOR,WP KL,67,CA,13966.91
CUST_X2p5y,CACC_Yb1XYSt,51,ECONOMISTS,Melaka,161,SA,585.08
CUST_OYFNM,CACC_JQMrg0K,17,CONSULTANT,WP Putrajaya,175,CA,4564.97
CUST_tktj6,CACC_zmARbrC,46,"FINANCE, INSURANCE, REAL ESTATE AND",WP Putrajaya,117,SA,1885.3
CUST_ByWId,CACC_LtBjNou,77,ACTORS,WP Putrajaya,58,CA,11695.66
CUST_9dD9s,CACC_VFrR3gM,26,RELIGIOUS TEACHERS,Selangor,132,SA,5279.66
CUST_w9jnB,CACC_nexUNU4,15,LANGUAGE TEACHERS,WP Putrajaya,65,SA,1907.64
CUST_cCgZA,CACC_GSeMNkD,89,"RETAIL TRADE,EXCEPT OF MOTOR",WP Labuan,72,CA,1831.69
CUST_y8TE0,CACC_vHjaC4L,37,(BLANK),Melaka,183,SA,1749.87
CUST_2YVGc,CACC_Ca0AxQI,64,MFR OF WOOD&PRODS OF WOOD&CORK EXCE,Kedah,32,CA,580.98
CUST_KVxbd,CACC_vW2EFuv,33,"MINING,MANUFACTURING & CONSTRUCTION PROF",WP Labuan,31,CA,3115.7
CUST_INokR,CACC_g9qAgQc,21,(BLANK),Kelantan,48,SA,8736.55
CUST_uzo1W,CACC_5DnlGob,98,DENTISTS,Kedah,172,CA,5989.91
CUST_jtP9F,CACC_1axW4kZ,73,EDUCATION,Perlis,59,SA,821.38
CUST_jwDzl,CACC_triTBoC,88,PHARMACIST,Perlis,34,CA,12695.09
CUST_0zuYc,CACC_xH0iMmu,21,RELIGIOUS TEACHERS,Terengganu,182,SA,10241.45
CUST_VDdOJ,CACC_JpB6Ei7,67,COOKS,Terengganu,230,CA,1767.05
CUST_nslxl,CACC_To6XhQr,93,MOTOR VEHICLE MECHANICS AND REPAIRE,Pahang,11,SA,1909.52
CUST_5KyHF,CACC_OEWFc3X,65,DENTIST,Kedah,62,SA,1824.15
CUST_opLUF,CACC_qU6HFc0,63,DENTISTS,WP Labuan,87,CA,1640.87
CUST_nGsV3,CACC_Edkwpps,16,"PLANT AND MACHINE OPERATORS, AND ASSEMBLERS",Sabah,158,SA,815.86
CUST_wVcBg,CACC_TwxNxpb,12,AUDITOR,Melaka,192,SA,110.56
CUST_mrzDn,CACC_PiJYYRs,21,FINANCIAL INTERMEDIATION,Selangor,231,CA,1459.97
CUST_SVkQ3,CACC_pU6eSfM,22,COOKS,Selangor,100,SA,370.62
