Customer_ID,Customer_Acc,Age,Stated_Occupation,Location_State,Account_Tenure_Months,Account_Type,Avg_Balance
CUST_ZAySp,CACC_owLQnoh,61,BUILDING ARCHITECTS,Melaka,131,SA,371.38
CUST_N4c9r,CACC_QX9LPhl,62,SECRETARY,WP Labuan,136,SA,2076.44
CUST_g6t5y,CACC_iD6ABC5,23,ELEMENTARY OCCUPATIONS,Kedah,59,SA,181.53
CUST_uYFPl,CACC_nPll6Oi,22,PILOT,Kedah,195,CA,359.23
CUST_ZaYPH,CACC_jIAld5J,20,"SKILLED AGRICULTURAL, FORESTRY, LIVESTOCK AND FISHERY WORKERS",WP Labuan,52,CA,11448.47
CUST_pl3qS,CACC_HctB9VE,80,SHIPS DECK OFFICERS AND PILOTS,Selangor,195,CA,3306.53
CUST_1G0Uc,CACC_BIxm4Ex,89,IT SPECIALIST,Melaka,103,CA,4178.24
CUST_z9EQr,CACC_2ovQZAY,62,SHIP ENGINEER,Selangor,117,CA,1241.42
CUST_NHELf,CACC_WWcacZz,53,ELEMENTARY OCCUPATIONS,Pahang,49,CA,1349.92
CUST_tUXht,CACC_ZeS7ZKY,36,MANUFACTURE OF TEXTILES,Terengganu,125,SA,968.04
CUST_yf3Z9,CACC_2B4U6rn,75,OTHER NON-SCHEDULED PASSENGER LAND,Perak,40,CA,1599.41
CUST_rZ62S,CACC_6cOsqbW,31,ACTORS,Pahang,86,SA,798.87
CUST_bwYns,CACC_8fOMwrW,10,PHARMACIST,Selangor,47,SA,114.09
CUST_rWkaV,CACC_AxMxZy3,92,"RETAIL TRADE,EXCEPT OF MOTOR",WP Labuan,238,SA,2877.68
CUST_CfMDp,CACC_4C7NIrQ,63,RELIGIOUS PROFESSIONALS,Kedah,185,SA,410.92
CUST_CBM4r,CACC_zRwzhpG,29,SERVICE AND SALES WORKERS,WP Labuan,236,SA,1570.06
CUST_AM5lT,CACC_jDykevE,69,PRODUCTION AND MANUFACTURING MANAGERS,Melaka,27,SA,14542.36
CUST_L5CYp,CACC_1gngzlV,89,MANUFACTURE OF TEXTILES,Pahang,20,CA,1278.26
CUST_EmhB8,CACC_MCZL5NT,71,PROFESSIONAL GOV SOCIAL BENEFIT OFF,Perak,62,SA,1551.1
CUST_2iQaF,CACC_D6ld32C,30,SERVICE AND SALES WORKERS,Perak,36,CA,4181.29
CUST_TDPlY,CACC_5U5j69K,83,AUDITOR,Pulau Pinang,123,SA,388.12
CUST_SjNRH,CACC_1Q9CAYV,32,CRAFT AND RELATED TRADES WORKERS,WP Labuan,139,CA,200.12
CUST_3yBbf,CACC_i1xmead,20,EDUCATION,Perlis,152,SA,1151.18
CUST_yDz0F,CACC_Gb5Tm5i,92,AUDITOR,Melaka,147,SA,798.66
CUST_qaQ2d,CACC_Efe3FJG,29,BUILDING ARCHITECTS,Terengganu,216,CA,3812.81
CUST_Gz8LW,CACC_YYBF8r5,65,SHIPS DECK OFFICERS AND PILOTS,Selangor,232,CA,2412.46
CUST_pb2s4,CACC_bVZWN1y,90,CARTOGRAPHERS AND SURVEYORS,Sabah,99,SA,843.6
CUST_Ec6Cz,CACC_9oFaUXB,63,MANUFACTURE OF TOBACCO PRODUCTS,WP KL,159,CA,100.0
CUST_AkMZL,CACC_3mIIpbi,10,GOVERNMENT SERVANT,Pahang,196,CA,2032.33
CUST_07Uxo,CACC_8tC6zBn,82,HOTELS AND RESTAURANTS,Sabah,130,CA,1117.98
CUST_u0lLR,CACC_llU4JnT,31,SECTOR N.E.C,Kelantan,154,CA,566.99
CUST_AKAbo,CACC_yppfe6H,95,CONSULTANT,Melaka,77,CA,2817.51
CUST_ArWvB,CACC_JYUo5g4,88,OTH BIZ SERV N.E.C,Melaka,101,CA,657.33
CUST_YBiaP,CACC_8A5xOfl,81,SECONDARY EDUCATION TEACHERS,Kelantan,42,CA,4865.26
CUST_zyMhp,CACC_8bsHVHy,15,GOVERNMENT SERVANT,Kedah,33,CA,1193.41
CUST_FOfg4,CACC_e5y5ut8,89,SCHEDULED AIR TRANSPORT,Kelantan,200,SA,3857.7
CUST_gQbDq,CACC_aYAQI0h,95,NURSE,Sarawak,217,SA,1638.78
CUST_RJ2cQ,CACC_HY7NXPL,56,BUILDING ARCHITECTS,Perlis,78,CA,2990.89
CUST_fXpMK,CACC_xP7WYFi,53,TECHNICIAN,Melaka,19,SA,534.54
CUST_8xW9l,CACC_5pCUyKn,97,MANAGING DIRECTORS AND CHIEF EXECUTIVES,Pulau Pinang,158,CA,896.17
CUST_G5kdQ,CACC_uIT6ITe,78,COOKS,Melaka,179,SA,12223.12
CUST_POmyy,CACC_1K46MDb,22,"RECREATIONAL, CULTURAL AND SPORTING",Terengganu,158,CA,5510.85
CUST_ZkJPk,CACC_awk8Nrd,32,OTHER NON-SCHEDULED PASSENGER LAND,WP Labuan,49,CA,160.66
CUST_6YWWA,CACC_Zau9lOC,10,ENGINEERING PROF(INCL ELECTROTECHNO,Pulau Pinang,123,CA,1848.68
CUST_JaUus,CACC_l6FPlU9,99,POLICE OFFICERS,Perak,130,CA,289.69
CUST_wgUg0,CACC_0T1kyDA,58,GOVERNMENT SERVANT,Perak,41,SA,439.51
CUST_WbQWe,CACC_Th68oRm,82,EDUCATION,Melaka,238,SA,2959.2
CUST_JhxY7,CACC_4KnzXYe,40,GENERAL OFFICE CLERKS,Negeri Sembilan,224,SA,548.14
CUST_7DJfb,CACC_8WncYcM,25,MANUFACTURE OF TEXTILES,Kelantan,147,CA,1449.81
CUST_AUnmq,CACC_M0xcBhW,45,MANUFACTURE OF TEXTILES,Pulau Pinang,55,CA,178.5
CUST_1lTMz,CACC_kI3iyne,94,"PLANT AND MACHINE OPERATORS, AND ASSEMBLERS",Kedah,238,CA,202.76
CUST_06EM5,CACC_EhOWUrJ,90,MANUFACTURE OF OTHER NON-METALLIC,Pahang,129,CA,705.68
CUST_7JOmb,CACC_6VuKZpc,21,PRIMARY SCHOOL & EARLY CHILDHOOD TEACHERS,Perlis,82,SA,6806.65
CUST_VDRgb,CACC_ox7aVfl,12,PHYSICAL & ENGINEERING SCIEN TECHNICIANS,Perak,215,SA,731.58
CUST_RkJTW,CACC_lza4qu4,98,IT SPECIALIST,Melaka,204,SA,4773.29
CUST_eB8kc,CACC_vLVoR7z,38,MFR OF WOOD&PRODS OF WOOD&CORK EXCE,Pahang,68,SA,1318.28
CUST_v7lZa,CACC_llGJbei,88,PRIMARY SCHOOL & EARLY CHILDHOOD TEACHERS,Kelantan,191,CA,1790.26
CUST_nKXj8,CACC_UMGZjXB,45,DOCTOR VETERINAR,Pulau Pinang,178,SA,1073.78
CUST_YkhLF,CACC_hI7cSfM,73,UNIVERSITY AND HIGHER EDUCATION TEACHER,Pulau Pinang,90,SA,3037.32
CUST_yZ1gS,CACC_7Kh1gmB,30,"OTHER COMMUNITY, SOCIAL & PERSONAL",Negeri Sembilan,171,CA,1058.53
CUST_9jFcl,CACC_YfKVFnY,63,ELEMENTARY OCCUPATIONS,Pahang,213,SA,860.78
CUST_i7VTO,CACC_KFt5mMo,77,WAITER/WAITRESS,Melaka,159,CA,1868.63
CUST_icP01,CACC_WwmHeYs,36,PHARMACISTS,Sarawak,31,SA,273.41
CUST_ICFGS,CACC_puS3mN7,71,EXECUTIVE,Sabah,13,CA,3382.09
CUST_ybioR,CACC_4A5Ow2L,30,RELIGIOUS PROFESSIONALS,Selangor,154,SA,795.12
CUST_3R5dr,CACC_uAadA6n,85,"FINANCE, INSURANCE, REAL ESTATE AND",Melaka,221,SA,576.0
CUST_ynsZI,CACC_HvEhz2k,78,LANDSCAPE ARCHITECTS,Kelantan,194,SA,1177.98
CUST_ZMrtx,CACC_b5P8lj3,76,NURSE,WP KL,94,CA,1626.19
CUST_jTwSa,CACC_tUPGetI,38,LANDSCAPE ARCHITECTS,Sarawak,136,CA,3396.31
CUST_4rWI3,CACC_kydoAq1,38,PHYSICAL & ENGINEERING SCIEN TECHNICIANS,WP Labuan,129,SA,38793.31
CUST_yhglp,CACC_HQnneTe,92,DOCTOR VETERINAR,Terengganu,142,CA,9445.16
CUST_2nXof,CACC_0j2aK4v,22,DOCTOR VETERINAR,Selangor,50,CA,41718.42
CUST_PwyJG,CACC_BXJl1R3,59,FINANCIAL AND INVESTMENT ADVISERS,Perak,217,SA,1199.2
CUST_FmufG,CACC_sEZ5lnN,78,WAITER/WAITRESS,Pulau Pinang,51,SA,1057.4
CUST_ZqeC7,CACC_5SCjxR4,18,CONSULTANT,Terengganu,85,SA,1329.94
CUST_lsHCb,CACC_dSKQ0w3,55,MANUFACTURE OF OTHER NON-METALLIC,WP KL,176,SA,2471.29
CUST_YWeJw,CACC_YPLE3mR,93,PILOT,Terengganu,30,CA,399.33
CUST_QiUfI,CACC_cwxDk6B,24,OTHER SERVICE ACTIVITIES,Melaka,133,SA,165.93
CUST_WGoon,CACC_g2RUvCw,42,SECONDARY EDUCATION TEACHERS,Pahang,113,CA,4379.21
CUST_4pa8r,CACC_ie3K2mU,18,RENTAL OF PERSONAL AND HOUSEHOLD GOODS,WP Putrajaya,143,CA,10428.53
CUST_hJGmE,CACC_qF6leHF,10,MANAGING DIRECTORS AND CHIEF EXECUTIVES,Negeri Sembilan,63,CA,231.92
CUST_Q9FnG,CACC_yK2Gs1r,73,PENSIONER,Terengganu,71,SA,1280.33
CUST_8SGO9,CACC_VUSVF1r,45,RELIGIOUS TEACHERS,WP KL,99,CA,3987.19
CUST_au3Bg,CACC_w2Mbgux,46,TRANSPORT VIA RAILWAYS (MRS),Perak,159,SA,6923.51
CUST_RLQKR,CACC_KoRLD3D,68,OTHER NON-SCHEDULED PASSENGER LAND,Terengganu,164,SA,8498.21
CUST_ov6nu,CACC_0XFLvmW,56,EXECUTIVE,Sabah,109,CA,1578.45
CUST_S3XSv,CACC_HZY9JxL,71,DOCTOR VETERINAR,Terengganu,223,SA,940.95
CUST_T6DfI,CACC_0Gt5N5G,90,LANDSCAPE ARCHITECTS,WP Labuan,209,SA,4950.04
CUST_u0oQD,CACC_pzevJFs,73,CARTOGRAPHERS AND SURVEYORS,WP Putrajaya,50,CA,293.19
CUST_5OEWv,CACC_jk4WDMc,81,"OTHER COMMUNITY, SOCIAL & PERSONAL",WP Putrajaya,160,CA,3349.83
CUST_baDxd,CACC_dkFG32I,63,"MUSIC, ARTS AND PERFORMING ARTS TEACHERS",Pulau Pinang,62,CA,1314.72
CUST_IyZ4x,CACC_o3oHBED,31,ACADEMICIANS,Sabah,173,CA,2940.89
CUST_Z1LhT,CACC_HqJpw6t,69,EDUCATION,Sabah,62,SA,2247.68
CUST_6lHvv,CACC_lSCVmIH,25,MOTOR VEHICLE MECHANICS AND REPAIRE,WP Labuan,14,CA,3288.41
CUST_EwKAY,CACC_N50Bwy8,27,ENGINEERING PROF(INCL ELECTROTECHNO,Negeri Sembilan,159,SA,145.42
CUST_dxeAq,CACC_cuEekfY,81,TANNING&DRESSING OF LEATHER;MFR OF,Perlis,6,CA,3334.89
CUST_txJSi,CACC_wR2JZnK,95,RELIGIOUS PROFESSIONALS,Perlis,50,CA,9271.04
CUST_aPkK3,CACC_qTHyU4Y,83,"RECREATIONAL, CULTURAL AND SPORTING",Kelantan,43,SA,100.0
CUST_qP6Jc,CACC_8ccZNvO,29,AIRCRAFT PILOTS & RELATED PROFESSIONALS,Negeri Sembilan,204,SA,100.0
CUST_QrBBu,CACC_PHnhQnb,26,PENSIONER,Perlis,114,CA,397.58
CUST_v6Tyj,CACC_tJ2dmRt,70,CHILDREN BELOW AGE,WP Putrajaya,45,CA,760.42
CUST_8333W,CACC_wRb8JXy,65,ENGINEERING PROF(INCL ELECTROTECHNO,Perak,56,CA,2187.14
CUST_OXelA,CACC_Zhvmz2h,66,SECONDARY EDUCATION TEACHERS,Sabah,216,CA,286.63
CUST_VumUr,CACC_U9RfANL,91,"RECREATIONAL, CULTURAL AND SPORTING",Kelantan,152,SA,407.1
CUST_dUbp3,CACC_dDpbS35,93,MANAGING DIRECTORS AND CHIEF EXECUTIVES,WP Putrajaya,82,CA,2645.72
CUST_lpmry,CACC_LBOaFdZ,32,MANUFACTURE OF TOBACCO PRODUCTS,Terengganu,49,SA,1345.19
CUST_LZSPk,CACC_jqZqoU7,39,RELIGIOUS PROFESSIONALS,Perlis,208,CA,388.77
CUST_WAv5P,CACC_A7rTMqU,48,PHARMACIST,Sarawak,174,SA,905.22
CUST_CvwEX,CACC_GaBT0mw,50,LANDSCAPE ARCHITECTS,Sarawak,33,CA,1888.33
CUST_5cwqv,CACC_MlfugD0,69,PERSONAL SERVICES WORKERS NOT ELWHE,Perak,38,CA,3305.95
CUST_07R70,CACC_z2sEMD0,15,FINANCIAL AND INVESTMENT ADVISERS,Melaka,60,CA,424.09
CUST_6uOn2,CACC_zkVL7t9,67,ENGINEERING PROF(INCL ELECTROTECHNO,Perak,103,SA,549.31
CUST_6cYzQ,CACC_qtdayrQ,58,MANAGING DIRECTORS AND CHIEF EXECUTIVES,Melaka,97,CA,1247.17
CUST_17zkk,CACC_7MQxuQp,85,HEALTH AND SOCIAL WORK,Kedah,38,CA,652.04
CUST_FHa3F,CACC_sO1hHdd,15,STEWARD/STEWARDESS,Selangor,135,SA,953.88
CUST_d58sf,CACC_xTGHMMo,89,BUILDING ARCHITECTS,Melaka,21,SA,863.29
CUST_pe8A0,CACC_j3OzcC6,66,"RECREATIONAL, CULTURAL AND SPORTING",Terengganu,218,SA,15032.24
CUST_eEnxT,CACC_1SAB54K,74,LANDSCAPE ARCHITECTS,Selangor,184,CA,814.53
CUST_9LSg9,CACC_8E1aQPI,12,MANUFACTURE OF TOBACCO PRODUCTS,Melaka,170,SA,1361.57
CUST_BkUlW,CACC_U4sOeVG,26,SCHEDULED AIR TRANSPORT,Sarawak,62,SA,581.77
CUST_TWuXL,CACC_AwvfotD,79,SELF-EMPLOYED,Kelantan,167,CA,11753.78
CUST_ulGxu,CACC_1sekMGb,25,ACADEMICIANS,Selangor,87,SA,320.14
CUST_jWFqi,CACC_UoBmtyo,57,SELF-EMPLOYED,Pahang,158,SA,1533.68
CUST_Z8kKK,CACC_ZvFXD2F,50,SERVICE MANAGER,Sarawak,192,SA,1063.49
CUST_8yCYb,CACC_om77N6d,60,SEAMSTRESS,Pahang,144,SA,366.8
CUST_yDjrr,CACC_WFpiQS7,67,PILOT,Pulau Pinang,233,SA,2706.11
CUST_zIeay,CACC_bNTakF4,55,"MANUFACTURE OF WEARING APPAREL, DRE",Selangor,198,CA,317.89
CUST_qnuDR,CACC_yG71Zof,82,ENGINEERING PROF(INCL ELECTROTECHNO,Perlis,118,SA,260.69
CUST_Aw3Fa,CACC_1I813x0,20,PHARMACISTS,Melaka,21,CA,2462.43
CUST_qNtKl,CACC_UlfobGs,64,CARTOGRAPHERS AND SURVEYORS,WP Putrajaya,135,SA,647.16
CUST_gJ6wt,CACC_Gwdb7t0,83,RENTING OF MACHINERY&EQUIPMENT W/O,Sarawak,67,SA,418.31
CUST_TySBX,CACC_ldkBxQI,97,SECONDARY EDUCATION TEACHERS,Sabah,115,CA,1108.96
CUST_7ar2y,CACC_3VNB7mg,76,SECRETARY,Kelantan,50,CA,2204.72
CUST_nPXve,CACC_B9bqpFF,98,MANAGERS,Negeri Sembilan,52,CA,2649.69
CUST_jJJst,CACC_5ysecL6,38,SHIP ENGINEER,WP KL,199,SA,4651.58
CUST_B4jLS,CACC_nJlQVb9,63,DOCTOR VETERINAR,Sarawak,148,SA,1387.95
CUST_8NJZl,CACC_lMAfH7i,73,PROFESSIONALS,Kedah,234,SA,823.88
CUST_S4WDg,CACC_UIvtef2,73,"LIBRARIANS, ARCHIVISTS AND CURATORS",Kelantan,110,CA,1210.94
CUST_jiS6D,CACC_ApyRkFR,91,PILOT,Sabah,39,CA,544.74
CUST_zfaHc,CACC_9ShpVgY,61,NURSE,Sabah,5,CA,1031.67
CUST_JJdeZ,CACC_bfbCMMy,99,GOVERNMENT SERVANT,Terengganu,135,SA,842.66
CUST_zun68,CACC_yXlAvtx,45,TEACHER/LECTURER,Terengganu,98,CA,401.88
CUST_jxzRj,CACC_KSzUavG,52,PROFESSIONALS,Sabah,185,SA,3950.09
CUST_zahov,CACC_doPHG2t,59,SELF-EMPLOYED,Pahang,87,CA,2678.89
CUST_rqt4X,CACC_wT6c4EY,75,PHYSICAL & ENGINEERING SCIEN TECHNICIANS,Perak,46,CA,1863.43
CUST_Zlfva,CACC_Rxz12WA,44,OTHER NON-SCHEDULED PASSENGER LAND,Melaka,33,CA,598.64
CUST_qEKDz,CACC_mNYhVXg,64,DENTISTS,Selangor,182,CA,8778.36
CUST_MU6LJ,CACC_Jga6vgY,90,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,WP Putrajaya,42,CA,100.0
CUST_LckUu,CACC_EWxAsqr,41,SELF-EMPLOYED,Selangor,212,CA,960.14
CUST_vPC15,CACC_XKNjcNt,56,LANDSCAPE ARCHITECTS,Melaka,214,CA,1141.64
CUST_SRWi7,CACC_UO3whEI,71,PENSIONER,Kedah,171,SA,624.76
CUST_iTcTt,CACC_fjWyZix,34,"SKILLED AGRICULTURAL, FORESTRY, LIVESTOCK AND FISHERY WORKERS",Kedah,232,CA,4132.85
CUST_m1T2V,CACC_cBM4eny,13,ELEMENTARY OCCUPATIONS,WP Labuan,105,CA,4165.29
CUST_FgEZY,CACC_7jkd9PU,27,EXTRA-TERRITORIAL ORGANISATIONS AND,Perak,166,CA,6661.26
CUST_ryjVY,CACC_MVigl58,54,OTHER AGRICULTURE,Melaka,147,CA,2228.55
CUST_j5OYU,CACC_aJ88n9d,88,PENSIONER,WP KL,114,SA,600.64
CUST_WESlz,CACC_aDsooZG,61,COMPANY DIRECTOR,Pulau Pinang,180,CA,784.99
CUST_zHJma,CACC_GovdkoU,18,"SALES, MARKETING & PUBLIC RELATIONS",Selangor,91,CA,394.41
CUST_qbyiu,CACC_RCG4RI6,52,RECEPTIONIST,Terengganu,48,SA,581.4
CUST_GoErX,CACC_hAFhXno,54,SERVICE AND SALES WORKERS,Perlis,201,CA,2880.04
CUST_EAntH,CACC_bGDE3qL,48,FINANCIAL AND INVESTMENT ADVISERS,Perak,208,CA,764.73
CUST_Vc9Yj,CACC_6cdTfhL,33,STUDENT,Kelantan,7,CA,560.32
CUST_9obMI,CACC_NZa7XWc,89,FIRE FIGHTER,WP Putrajaya,164,CA,4284.22
CUST_HGm2g,CACC_W78Ex07,32,FINANCIAL AND INVESTMENT ADVISERS,Pahang,35,CA,5576.76
CUST_09b8T,CACC_htfzTea,33,RECEPTIONIST,Sabah,66,CA,7072.32
CUST_XWrTl,CACC_ZCtewKQ,91,AIRCRAFT PILOTS & RELATED PROFESSIONALS,WP Labuan,136,SA,3789.92
CUST_j80dp,CACC_3VHoxcX,86,VOCATIONAL EDUCATION TEACHERS,WP Labuan,57,CA,1197.38
CUST_ffHtC,CACC_Ex4FfIj,54,SECRETARY,Perlis,208,CA,6828.18
CUST_xUjQ2,CACC_fmJM9zO,37,"MUSIC, ARTS AND PERFORMING ARTS TEACHERS",Pahang,228,CA,5796.46
CUST_SqJis,CACC_RoXJDzK,90,DENTISTS,Kelantan,85,SA,9665.17
CUST_qaroo,CACC_wK11yBV,97,PERSONAL SERVICES WORKERS NOT ELWHE,Kelantan,109,SA,1895.81
CUST_0tbFx,CACC_f42tLVd,52,SHIPS DECK OFFICERS AND PILOTS,Selangor,110,CA,2544.73
CUST_W4mVz,CACC_HrepRHn,92,CONSULTANT,Melaka,209,SA,366.63
CUST_6pui7,CACC_fKA5u74,63,TANNING&DRESSING OF LEATHER;MFR OF,WP Putrajaya,123,SA,888.12
CUST_2ZbWm,CACC_4d1RhMP,62,GENERAL WORKER,WP Labuan,29,SA,123.86
CUST_HPlra,CACC_K4aSjKb,70,"MINING,MANUFACTURING & CONSTRUCTION PROF",Selangor,190,CA,937.59
CUST_Ayfcl,CACC_CJjsAkk,29,HOUSEHOLD,Pulau Pinang,14,SA,15368.42
CUST_qbfoP,CACC_RjI6ebQ,12,POLICE OFFICERS,Negeri Sembilan,148,CA,394.67
CUST_DtIFa,CACC_LhuLdvO,85,VOCATIONAL EDUCATION TEACHERS,Perlis,134,CA,5882.18
CUST_00hnr,CACC_fukm25p,19,SCHEDULED AIR TRANSPORT,Kelantan,63,CA,9963.99
CUST_Rswd9,CACC_fDYr6zj,10,EXECUTIVE,WP KL,76,SA,318.44
CUST_TWboY,CACC_nZYqOxm,43,CRAFT AND RELATED TRADES WORKERS,WP Labuan,224,SA,491.75
CUST_cFbMt,CACC_3VtFopO,75,FINANCIAL AND INVESTMENT ADVISERS,Perlis,147,CA,1701.11
CUST_tqzx8,CACC_PKvQMxD,80,CONSULTANT,Sabah,25,CA,183.02
CUST_WK1Pl,CACC_9PVFpZR,87,ARCHITECT,Kedah,209,SA,145.45
CUST_mc3tl,CACC_0d00KBw,94,TECHNICIAN,Sarawak,183,SA,1521.91
CUST_RRXnP,CACC_lx7oAfs,92,ADMINISTRATIVE ASSOCIATE PROFESSION,Pahang,188,CA,2636.22
CUST_bDPva,CACC_tSsvklu,26,NON-EXECUTIVE,Kedah,148,SA,663.18
CUST_aqW2S,CACC_UOtOqVd,63,RENTAL OF PERSONAL AND HOUSEHOLD GOODS,WP Labuan,33,SA,5855.75
CUST_Ay1Bd,CACC_tQlsV67,42,DENTIST,Terengganu,173,CA,986.83
CUST_8AEet,CACC_LYjEYSI,60,"RECREATIONAL, CULTURAL AND SPORTING",Sarawak,211,SA,6533.18
CUST_Yjyzx,CACC_uurgGkH,92,MANUFACTURE OF OTHER NON-METALLIC,Negeri Sembilan,109,SA,314.83
CUST_w8NRc,CACC_VL06Ua6,71,ECONOMISTS,Melaka,5,CA,507.63
CUST_bGSYP,CACC_FQ3aOQn,37,ACCOUNTANT,WP KL,149,SA,1963.14
CUST_iBEaG,CACC_XRY6MW3,37,WAITER/WAITRESS,Perak,196,SA,2056.73
CUST_i8sLL,CACC_8NwYMeP,74,OTHERS,Melaka,152,SA,407.77
CUST_r6vmj,CACC_Gp3YS33,92,FINANCIAL AND INVESTMENT ADVISERS,Kelantan,203,SA,2723.07
CUST_yhQaf,CACC_mAWndNm,64,MEDICAL DOCTOR,Sabah,186,CA,1138.13
CUST_lCmVK,CACC_gH2b0B6,53,MFR OF WOOD&PRODS OF WOOD&CORK EXCE,Kelantan,29,SA,5928.14
CUST_LpET4,CACC_p4qBOyA,36,PHARMACISTS,Kelantan,205,SA,1301.19
CUST_vP0ej,CACC_RUpJ94G,24,STUDENT,Negeri Sembilan,12,CA,699.45
CUST_MpjbV,CACC_hCtuERP,99,REAL ESTATE ACTIVITIES,Terengganu,109,SA,792.66
CUST_58Gza,CACC_dsgg60t,54,OTHER SERVICE ACTIVITIES,WP Labuan,36,SA,2528.07
CUST_9gxR4,CACC_Qx7EN35,29,"SKILLED AGRICULTURAL, FORESTRY, LIVESTOCK AND FISHERY WORKERS",Kelantan,216,CA,1728.02
CUST_eaWqw,CACC_dNaR3BN,61,"OTHER COMMUNITY, SOCIAL & PERSONAL",Perak,40,SA,196.98
CUST_7B64E,CACC_ihAJApm,25,SHIPS DECK OFFICERS AND PILOTS,Pulau Pinang,90,SA,590.12
CUST_4hdWa,CACC_SobiZ8s,14,PHARMACIST,Selangor,18,SA,372.18
CUST_X1RED,CACC_Fs5yNZc,56,COMPUTER PROGRAMMER,Perlis,53,SA,215.14
CUST_3GVat,CACC_VHX8g05,38,"SALES, MARKETING & PUBLIC RELATIONS",Perlis,65,SA,349.95
CUST_VpJKL,CACC_M8SqDsX,14,SHIP ENGINEER,Kedah,216,CA,937.56
CUST_fD5OO,CACC_w6wFDbl,53,"FORESTRY, LOGGING AND RELATED SERVI",WP Putrajaya,160,CA,143.52
CUST_adXj0,CACC_zWPYoKH,70,"SKILLED AGRICULTURAL, FORESTRY, LIVESTOCK AND FISHERY WORKERS",Sarawak,83,CA,719.92
CUST_GmnG5,CACC_yDPS0jl,99,"RETAIL TRADE,EXCEPT OF MOTOR",Perak,122,CA,3772.85
CUST_Q05hq,CACC_Lk6Rrh3,13,DENTIST,WP KL,159,SA,3433.28
CUST_sXvEQ,CACC_ykrzopo,71,MEDICAL DOCTOR,Terengganu,86,CA,799.39
CUST_kle70,CACC_JVQ5qPF,96,ARCHITECT,WP Putrajaya,198,CA,957.59
CUST_bfObG,CACC_WXO8zUv,71,PRODUCTION AND MANUFACTURING MANAGERS,Kelantan,105,CA,883.31
CUST_NyykL,CACC_nDwMiVs,29,MANUFACTURE OF TOBACCO PRODUCTS,Pahang,61,SA,356.07
CUST_5ITps,CACC_FXae8m0,87,GOVERNMENT SERVANT,WP Putrajaya,168,SA,1543.67
CUST_gBV7s,CACC_j3Y0NRJ,21,LANGUAGE TEACHERS,Pahang,45,SA,1683.58
CUST_4U4Rj,CACC_zU7kjls,16,SECTOR N.E.C,Pulau Pinang,20,SA,536.31
CUST_GaNYD,CACC_6YNE0mW,13,BANKER,WP Putrajaya,113,SA,103.21
CUST_RZzHh,CACC_ZaaySl6,60,STUDENT,WP KL,33,CA,1005.23
CUST_9IJHX,CACC_T2DTc0F,57,ACCOUNTANTS,Kedah,20,CA,2575.88
CUST_2h5f7,CACC_hSMTHse,18,OTHERS,Pulau Pinang,233,SA,566.57
CUST_JvB45,CACC_2hOazVw,85,VOCATIONAL EDUCATION TEACHERS,Pulau Pinang,185,CA,1479.07
CUST_jFrPM,CACC_2U2aCtU,37,(BLANK),Melaka,180,SA,4742.63
CUST_N855M,CACC_Ul1uRnZ,95,"OTHER COMMUNITY, SOCIAL & PERSONAL",Melaka,170,SA,2027.67
CUST_7r0xZ,CACC_fSiM6F0,17,OTH BIZ SERV N.E.C,Melaka,215,SA,1721.23
CUST_yjOIE,CACC_67aw59A,45,SALES WORKERS NOT ELSEWHERE CLASSIF,Sabah,167,SA,4083.41
CUST_bZYi5,CACC_XckdPGT,94,RENTAL OF PERSONAL AND HOUSEHOLD GOODS,Kedah,222,CA,306.04
CUST_1NugH,CACC_RJoTTN5,43,MOTOR VEHICLE MECHANICS AND REPAIRE,Selangor,223,CA,857.21
CUST_mQuqt,CACC_HJeIAWL,28,LANGUAGE TEACHERS,WP KL,226,SA,324.64
CUST_FsgA7,CACC_O8XQwrc,25,NON-EXECUTIVE,Negeri Sembilan,50,SA,831.67
CUST_u0L5v,CACC_IPesTlX,61,"RETAIL TRADE,EXCEPT OF MOTOR",WP KL,188,CA,961.29
CUST_6cyFj,CACC_ArC3EJb,52,CARTOGRAPHERS AND SURVEYORS,Pahang,90,SA,8295.8
CUST_nMuUH,CACC_lR2YfO4,77,"FINANCE, INSURANCE, REAL ESTATE AND",Melaka,34,SA,992.91
CUST_gIhBX,CACC_TV2Cylr,24,CARTOGRAPHERS AND SURVEYORS,Sabah,16,SA,464.8
CUST_lLCL7,CACC_qUu4qmK,36,TRANSPORT VIA RAILWAYS (MRS),Perak,212,CA,5444.76
CUST_YWxwA,CACC_WGsHjvB,68,PROFESSIONAL POLICE INSPECTOR & DET,Kedah,84,SA,640.14
CUST_2T3NQ,CACC_qoi8dtn,38,OTHER AGRICULTURE,WP Labuan,38,SA,3176.7
CUST_ifV7X,CACC_iB7F8FT,13,EDUCATION,Kedah,106,SA,2204.82
CUST_pvNZL,CACC_ed5Iep5,20,PILOT,Negeri Sembilan,52,CA,144.03
CUST_5YOYX,CACC_01LXIZi,61,PHYSICAL & ENGINEERING SCIEN TECHNICIANS,Terengganu,64,CA,116.39
CUST_eG2y0,CACC_as9iiFI,71,ARCHITECT,Melaka,101,CA,366.17
CUST_oD10U,CACC_W0yPi3e,45,"RECREATIONAL, CULTURAL AND SPORTING",Melaka,191,SA,5143.16
